"PWS.ID","PWS.Name","PWS.Type","Primary.Source","Counties.Served","Cities.Served","PopulationServed.Count","Number.of.Facilities","Owner.Type","Facility.Id","Facility.Name","EPA.Region","Primacy.Agency","Facility.Type.Description","Is.Source.Ind","Activity.Status","Deactivation.Date","Facility.Activity","Facility.Deactivation.Date","Water.Type.Description","Availability.Description","Primacy.Type","Season.Begin.Date","Season.End.Date","Population.Served.Count","Service.Connections.Count","Is.Wholesaler","Seller.Pwsid","Seller.Pws.Name","Seller.Treatment.Description","Filtration.Status.Description","Treatment.Process","Treatment.Objective","LAKE_HISTORY_ID","Previous_Assessment","LOCATION_WATERBODY_CLASSIFICATION","LOCATION_PWL_ID","LAKE_FIN","LAKE_WATERBODY_NAME","Number.of.Violations","Number.of.Site.Visits"
"NY3503554","PORT JERVIS CITY","Community water system","Surface water","Orange","PORT JERVIS (C)",9000,5,"Local government",30187,"RESERVOIRS #1, #2, #3, BOEHMLER POND","Region 2","New York","Intake","Y","Active",NA,"Active","","Surface water","Permanent","State","","",9000,3200,"N","","","","Filtration already in place","","","1402RE10003","UnAssessed","AA","1402-0027","D-1-2-A-P3","Reservoir No.1",NA,NA
"NY3503554","PORT JERVIS CITY","Community water system","Surface water","Orange","PORT JERVIS (C)",9000,5,"Local government",30187,"RESERVOIRS #1, #2, #3, BOEHMLER POND","Region 2","New York","Intake","Y","Active",NA,"Active","","Surface water","Permanent","State","","",9000,3200,"N","","","","Filtration already in place","","","1401NO30005","UnAssessed","AA","1402-0027","D-4-P5","Reservoir No.3",NA,NA
"NY3503557","TUXEDO PARK VILLAGE","Community water system","Surface water","Orange","TUXEDO PARK (V)",1100,4,"Local government",30188,"TUXEDO LAKE","Region 2","New York","Intake","Y","Active",NA,"Active","","Surface water","Permanent","State","","",1100,669,"N","","","","Filtration already in place","","","1501TUX1007","Threatened","AA(T)","1501-0050","NJ-12-15-P1007","Tuxedo Lake",NA,NA
"NY3503578","NEWBURGH CONSOLIDATED WD","Community water system","Surface water","Orange","NEWBURGH (T)",23000,10,"Local government",30191,"CHADWICK LAKE","Region 2","New York","Intake","Y","Active",NA,"Active","","Surface water","Permanent","State","","",23000,6763,"N","","","","Filtration already in place","","","1301CHA0341A","No Known Impact","A","1301-0190","H-94-P341A","Chadwick Lake",NA,NA
"NY3503578","NEWBURGH CONSOLIDATED WD","Community water system","Surface water","Orange","NEWBURGH (T)",23000,10,"Local government",30190,"DELAWARE AQUEDUCT TAP","Region 2","New York","Consecutive Connection","Y","Active",NA,"Active","","Surface water","Permanent","State","","",23000,6763,"N","NY7003493","NEW YORK CITY SYSTEM","Not treated","Filtration already in place","","","1301CHA0341A","No Known Impact","A","1301-0190","H-94-P341A","Chadwick Lake",NA,NA
"NY3511338","U.S.M.A. - STONEY LONESOME SYS","Community water system","Surface water","Orange","HIGHLANDS (T)",4000,4,"Federal government",30197,"LONG POND","Region 2","New York","Intake","Y","Active",NA,"Active","","Surface water","Permanent","State","","",4000,318,"N","","","","Filtration already in place","","","1301STI0187A","No Known Impact","A","1301-0166","H-61-P187A","Stillwell Lake",NA,NA
"NY3511338","U.S.M.A. - STONEY LONESOME SYS","Community water system","Surface water","Orange","HIGHLANDS (T)",4000,4,"Federal government",30197,"LONG POND","Region 2","New York","Intake","Y","Active",NA,"Active","","Surface water","Permanent","State","","",4000,318,"N","","","","Filtration already in place","","","1301MIN0188","No Known Impact","A","1301-0166","H-61-P187A-1-P188","Mine Lake",NA,NA
"NY3511887","U.S.M.A. - LUSK SYSTEM","Community water system","Surface water","Orange","HIGHLANDS (T)",8000,5,"Federal government",34142,"LUSK RES, FROM QUEENSBORO,STILWELL,MINE","Region 2","New York","Intake","Y","Active",NA,"Active","","Surface water","Permanent","State","","",8000,800,"N","","","","Filtration already in place","","","1301LUS0204","UnAssessed","A","1301-0174","H-P204","Lusk Reservoir",NA,NA
"NY3511887","U.S.M.A. - LUSK SYSTEM","Community water system","Surface water","Orange","HIGHLANDS (T)",8000,5,"Federal government",34142,"LUSK RES, FROM QUEENSBORO,STILWELL,MINE","Region 2","New York","Intake","Y","Active",NA,"Active","","Surface water","Permanent","State","","",8000,800,"N","","","","Filtration already in place","","","1301POP0191","UnAssessed","A","1301-0164","H-61-P187A-1-P188-2-P191","Popolopen Lake",NA,NA
"NY3511887","U.S.M.A. - LUSK SYSTEM","Community water system","Surface water","Orange","HIGHLANDS (T)",8000,5,"Federal government",34143,"LUSK RESERVOIR, FROM POPOLOPEN BROOK","Region 2","New York","Intake","Y","Active",NA,"Active","","Surface water","Permanent","State","","",8000,800,"N","","","","Filtration already in place","","","1301LUS0204","UnAssessed","A","1301-0174","H-P204","Lusk Reservoir",NA,NA
"NY3511887","U.S.M.A. - LUSK SYSTEM","Community water system","Surface water","Orange","HIGHLANDS (T)",8000,5,"Federal government",34143,"LUSK RESERVOIR, FROM POPOLOPEN BROOK","Region 2","New York","Intake","Y","Active",NA,"Active","","Surface water","Permanent","State","","",8000,800,"N","","","","Filtration already in place","","","1301POP0191","UnAssessed","A","1301-0164","H-61-P187A-1-P188-2-P191","Popolopen Lake",NA,NA
"NY3512132","BLUE LAKE","Community water system","Surface water","Orange","TUXEDO (T), WARWICK (T)",1850,4,"Private",30200,"BLUE LAKE","Region 2","New York","Intake","Y","Active",NA,"Active","","Surface water","Permanent","State","","",1850,239,"N","","","","Filtration already in place","","","1501STE1021C","UnAssessed","A","1501-0066","NJ-13-2-P1021C","Sterling Forest Lake",NA,NA
"NY3512133","STERLING LAKE","Community water system","Surface water","Orange","WARWICK (T)",225,3,"Private",30201,"STERLING LAKE","Region 2","New York","Intake","Y","Active",NA,"Active","","Surface water","Permanent","State","","",225,44,"N","","","","Filtration already in place","","","1501STE1025","No Known Impact","A","1501-0068","NJ-13-P1025","Sterling Lake",14,16
"NY3800145","COOPERSTOWN VILLAGE","Community water system","Surface water","Otsego","COOPERSTOWN (V)",2400,7,"Local government",30213,"OTSEGO LAKE","Region 2","New York","Intake","Y","Active",NA,"Active","","Surface water","Permanent","State","","",2400,1100,"N","","","","Filtration already in place","","","0601OTS0404","No Known Impact","A","0601-0033","SR-P404","Otsego Lake",NA,NA
"NY3800154","ONEONTA CITY","Community water system","Surface water","Otsego","ONEONTA (C), ONEONTA (T)",15779,17,"Local government",30218,"LOWER RESERVOIR","Region 2","New York","Intake","Y","Active",NA,"Active","","Surface water","Permanent","State","","",15779,3750,"N","","","","Filtration already in place","","","0601LOW0295","Needs Verification","A","0601-0097","SR-179-P295","Lower Reservoir",NA,NA
"NY3800154","ONEONTA CITY","Community water system","Surface water","Otsego","ONEONTA (C), ONEONTA (T)",15779,17,"Local government",30217,"WILBER LAKE","Region 2","New York","Intake","Y","Active",NA,"Active","","Surface water","Permanent","State","","",15779,3750,"N","","","","Filtration already in place","","","0601LOW0295","Needs Verification","A","0601-0097","SR-179-P295","Lower Reservoir",NA,NA
"NY3800154","ONEONTA CITY","Community water system","Surface water","Otsego","ONEONTA (C), ONEONTA (T)",15779,17,"Local government",19577,"CATELLA PARK WELL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",15779,3750,"N","","","","","","","0601LOW0295","Needs Verification","A","0601-0097","SR-179-P295","Lower Reservoir",NA,NA
"NY3800156","RICHFIELD SPRINGS VILLAGE","Community water system","Surface water","Otsego","RICHFIELD SPRINGS (V)",1200,7,"Local government",30219,"ALLEN LAKE","Region 2","New York","Intake","Y","Active",NA,"Active","","Surface water","Permanent","State","","",1200,580,"N","","","","Filtration already in place","","","0601ALL0405","No Known Impact","A","0601-0117","SR-P404-9-P405","Allen Lake",NA,NA
"NY3800156","RICHFIELD SPRINGS VILLAGE","Community water system","Surface water","Otsego","RICHFIELD SPRINGS (V)",1200,7,"Local government",34859,"LOWER RESERVOIRS","Region 2","New York","Reservoir","Y","Active",NA,"Active","","Surface water","Permanent","State","","",1200,580,"N","","","","Filtration already in place","","","0601ALL0405","No Known Impact","A","0601-0117","SR-P404-9-P405","Allen Lake",NA,NA
"NY3903644","CARMEL WD 8","Community water system","Surface water","Putnam","CARMEL (T)",1600,5,"Local government",30226,"LAKE MAHOPAC","Region 2","New York","Intake","Y","Active",NA,"Active","","Surface water","Permanent","State","","",1600,357,"N","","","","Filtration already in place","","","1302MAH0053","No Known Impact","A","1302-0007","H-31-P44-14-P53","Lake Mahopac",NA,NA
"NY4100050","TROY CITY PWS","Community water system","Surface water","Rensselaer","TROY (C)",49170,35,"Local government",30237,"MELROSE CHLORINATION STATION","Region 2","New York","Intake","Y","Active",NA,"Active","","Surface water","Permanent","State","","",49170,13269,"N","","","","Filtration already in place","","","1102TOM1095","Threatened","A","1102-0006","H-264-4-P1095","Tomhannock Reservoir",NA,NA
"NY4100050","TROY CITY PWS","Community water system","Surface water","Rensselaer","TROY (C)",49170,35,"Local government",30236,"TOMHANNOCK RESERVOIR(PRECHLORNTED)","Region 2","New York","Intake","Y","Active",NA,"Active","","Surface water","Permanent","State","","",49170,13269,"N","","","","Filtration already in place","","","1102TOM1095","Threatened","A","1102-0006","H-264-4-P1095","Tomhannock Reservoir",NA,NA
"NY4100050","TROY CITY PWS","Community water system","Surface water","Rensselaer","TROY (C)",49170,35,"Local government",51416,"INTAKES","Region 2","New York","Intake","Y","Active",NA,"Active","","Surface water","Permanent","State","","",49170,13269,"N","","","","Filtration already in place","","","1102TOM1095","Threatened","A","1102-0006","H-264-4-P1095","Tomhannock Reservoir",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",21014,"85-RAMAPO-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1301THI0150J","UnAssessed","A","1301-0128","H-43-1-11-5-P150J","Third Reservoir",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",21014,"85-RAMAPO-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1301FIR0150A","UnAssessed","A","1301-0128","H-43-1-11-5-P150A","First Reservoir",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",21029,"1A-SPRING VALLEY-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1301SEC0150B","UnAssessed","A","1301-0128","H-43-1-11-5-P150B","Second Reservoir",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",21029,"1A-SPRING VALLEY-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1501DEF0977A","Minor Impacts","A","1501-0007","NJ-1-12-P977A","DeForest Lake",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",21029,"1A-SPRING VALLEY-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1301THI0150J","UnAssessed","A","1301-0128","H-43-1-11-5-P150J","Third Reservoir",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",21029,"1A-SPRING VALLEY-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1301FIR0150A","UnAssessed","A","1301-0128","H-43-1-11-5-P150A","First Reservoir",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",21032,"4-SPRING VALLEY-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1301SEC0150B","UnAssessed","A","1301-0128","H-43-1-11-5-P150B","Second Reservoir",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",21032,"4-SPRING VALLEY-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1501DEF0977A","Minor Impacts","A","1501-0007","NJ-1-12-P977A","DeForest Lake",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",21032,"4-SPRING VALLEY-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1301THI0150J","UnAssessed","A","1301-0128","H-43-1-11-5-P150J","Third Reservoir",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",21032,"4-SPRING VALLEY-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1301FIR0150A","UnAssessed","A","1301-0128","H-43-1-11-5-P150A","First Reservoir",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",21033,"6-SPRING VALLEY-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1301SEC0150B","UnAssessed","A","1301-0128","H-43-1-11-5-P150B","Second Reservoir",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",21033,"6-SPRING VALLEY-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1501DEF0977A","Minor Impacts","A","1501-0007","NJ-1-12-P977A","DeForest Lake",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",21033,"6-SPRING VALLEY-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1301THI0150J","UnAssessed","A","1301-0128","H-43-1-11-5-P150J","Third Reservoir",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",21033,"6-SPRING VALLEY-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1301FIR0150A","UnAssessed","A","1301-0128","H-43-1-11-5-P150A","First Reservoir",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",21034,"17-SPRING VALLEY-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1301SEC0150B","UnAssessed","A","1301-0128","H-43-1-11-5-P150B","Second Reservoir",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",21039,"14-NANUET-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1301FIR0150A","UnAssessed","A","1301-0128","H-43-1-11-5-P150A","First Reservoir",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",21040,"18-NEW HEMPSTEAD-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1301SEC0150B","UnAssessed","A","1301-0128","H-43-1-11-5-P150B","Second Reservoir",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",21040,"18-NEW HEMPSTEAD-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1501DEF0977A","Minor Impacts","A","1501-0007","NJ-1-12-P977A","DeForest Lake",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",21040,"18-NEW HEMPSTEAD-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1301THI0150J","UnAssessed","A","1301-0128","H-43-1-11-5-P150J","Third Reservoir",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",21040,"18-NEW HEMPSTEAD-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1301FIR0150A","UnAssessed","A","1301-0128","H-43-1-11-5-P150A","First Reservoir",NA,NA
