"LOCATION_PWL_ID","waterbody","huc_10","basin_name","class","water_type","segment_assessment","LAKE_HISTORY_ID","LOCATION_HISTORY_ID","LOCATION_COUNTY","LOCATION_NAME","LOCATION_TYPE","LOCATION_X_COORDINATE","LOCATION_Y_COORDINATE","LOCATION_HORIZONTAL_METHOD","LOCATION_HORIZONTAL_DATUM","LOCATION_WATERBODY_CLASSIFICATION"
"0707-0004","Skaneateles Lake",414020116,"Oswego-Seneca-Oneida","aa","pond","IR3_needs-verification","0707SKA0193","0707SKA0193_3514","Onondaga","ZONE 14","SHORE",-76.274007,42.785766,"INTERPOLATION-OTHER","NAD83","AA"
"0707-0004","Skaneateles Lake",414020116,"Oswego-Seneca-Oneida","aa","pond","IR3_needs-verification","0707SKA0193","0707SKA0193_3526","Onondaga","SKANEATELES LAKE ZONE 26","SHORE",-76.4003,42.8622,"INTERPOLATION-OTHER","NAD83","AA"
"0707-0004","Skaneateles Lake",414020116,"Oswego-Seneca-Oneida","aa","pond","IR3_needs-verification","0707SKA0193","0707SKA0193_3502","Onondaga","ZONE 02","SHORE",-76.396092,42.907958,"INTERPOLATION-OTHER","NAD83","AA"
"0707-0004","Skaneateles Lake",414020116,"Oswego-Seneca-Oneida","aa","pond","IR3_needs-verification","0707SKA0193","0707SKA0193_3503","Onondaga","ZONE 03","SHORE",-76.394707,42.903524,"INTERPOLATION-OTHER","NAD83","AA"
"0707-0004","Skaneateles Lake",414020116,"Oswego-Seneca-Oneida","aa","pond","IR3_needs-verification","0707SKA0193","0707SKA0193_3504","Onondaga","ZONE 04","SHORE",-76.386725,42.890567,"INTERPOLATION-OTHER","NAD83","AA"
"0707-0004","Skaneateles Lake",414020116,"Oswego-Seneca-Oneida","aa","pond","IR3_needs-verification","0707SKA0193","0707SKA0193_3527","Onondaga","SKANEATELES LAKE ZONE 27","SHORE",-76.3229,42.8333,"INTERPOLATION","NAD83","AA"
"0707-0004","Skaneateles Lake",414020116,"Oswego-Seneca-Oneida","aa","pond","IR3_needs-verification","0707SKA0193","0707SKA0193_3509","Onondaga","ZONE 09","SHORE",-76.347316,42.852332,"INTERPOLATION-OTHER","NAD83","AA"
"0707-0004","Skaneateles Lake",414020116,"Oswego-Seneca-Oneida","aa","pond","IR3_needs-verification","0707SKA0193","0707SKA0193_3508","Onondaga","ZONE 08","SHORE",-76.355003,42.858931,"INTERPOLATION-OTHER","NAD83","AA"
"0707-0004","Skaneateles Lake",414020116,"Oswego-Seneca-Oneida","aa","pond","IR3_needs-verification","0707SKA0193","0707SKA0193_3525","Onondaga","ZONE 25","SHORE",-76.428465,42.944863,"INTERPOLATION-OTHER","NAD83","AA"
"0707-0004","Skaneateles Lake",414020116,"Oswego-Seneca-Oneida","aa","pond","IR3_needs-verification","0707SKA0193","0707SKA0193_3510","Onondaga","ZONE 10","SHORE",-76.342854,42.848927,"INTERPOLATION-OTHER","NAD83","AA"
"0707-0004","Skaneateles Lake",414020116,"Oswego-Seneca-Oneida","aa","pond","IR3_needs-verification","0707SKA0193","0707SKA0193_3523","Onondaga","ZONE 23","SHORE",-76.421276,42.909718,"INTERPOLATION-OTHER","NAD83","AA"
"0707-0004","Skaneateles Lake",414020116,"Oswego-Seneca-Oneida","aa","pond","IR3_needs-verification","0707SKA0193","0707SKA0193_3512","Onondaga","ZONE 12","SHORE",-76.318252,42.82829,"INTERPOLATION-OTHER","NAD83","AA"
"0707-0004","Skaneateles Lake",414020116,"Oswego-Seneca-Oneida","aa","pond","IR3_needs-verification","0707SKA0193","0707SKA0193_3515","Cortland","ZONE 15","SHORE",-76.269849,42.76464,"INTERPOLATION-OTHER","NAD83","AA"
"0707-0004","Skaneateles Lake",414020116,"Oswego-Seneca-Oneida","aa","pond","IR3_needs-verification","0707SKA0193","0707SKA0193_BEACH_1","Onondaga","CLIFT PARK BEACH","SHORE",-76.429922,42.946146,"INTERPOLATION-OTHER","NAD83","AA"
"0707-0004","Skaneateles Lake",414020116,"Oswego-Seneca-Oneida","aa","pond","IR3_needs-verification","0707SKA0193","0707SKA0193_3522","Onondaga","ZONE 22","SHORE",-76.420096,42.908075,"INTERPOLATION-OTHER","NAD83","AA"
"0707-0004","Skaneateles Lake",414020116,"Oswego-Seneca-Oneida","aa","pond","IR3_needs-verification","0707SKA0193","0707SKA0193_3517","Cayuga","ZONE 17","SHORE",-76.325241,42.819516,"INTERPOLATION-OTHER","NAD83","AA"
"0707-0004","Skaneateles Lake",414020116,"Oswego-Seneca-Oneida","aa","pond","IR3_needs-verification","0707SKA0193","0707SKA0193_BEACH_3","Onondaga","SKANEATELES COUNTRY CLUB","SHORE",-76.425609,42.931742,"INTERPOLATION-OTHER","NAD83","AA"
"0707-0004","Skaneateles Lake",414020116,"Oswego-Seneca-Oneida","aa","pond","IR3_needs-verification","0707SKA0193","0707SKA0193_3534","Onondaga","SKANEATELES LAKE ZONE 34","SHORE",-76.4299,42.922,"INTERPOLATION-OTHER","NAD83","AA"
"0707-0004","Skaneateles Lake",414020116,"Oswego-Seneca-Oneida","aa","pond","IR3_needs-verification","0707SKA0193","0707SKA0193_3529","Cayuga","SKANEATELES LAKE ZONE 29","SHORE",-76.2971,42.79866,"INTERPOLATION-OTHER","NAD83","AA"
"0707-0004","Skaneateles Lake",414020116,"Oswego-Seneca-Oneida","aa","pond","IR3_needs-verification","0707SKA0193","0707SKA0193_3516","Cayuga","ZONE 16","SHORE",-76.315928,42.812829,"INTERPOLATION-OTHER","NAD83","AA"
"0801-0001","Cellar Pond",415010104,"Black River","c(t)","pond","IR5_impaired","0801CEL0889","0801CEL0889_C","Hamilton","CELLAR POND CENTROID","CENTROID",-74.536102,43.724098,"INTERPOLATION-OTHER","NAD83","C(T)"
"0801-0002","Indian Lake",415010104,"Black River","c(t)","pond","IR5_impaired","0801IND0852","0801IND0852_C","Hamilton","INDIAN LAKE CENTROID","CENTROID",-74.752998,43.6161,"INTERPOLATION-OTHER","NAD83","C(T)"
"0801-0004","Lower, Upper Sister Lakes",415010105,"Black River","c(t)","pond","IR4a_impaired",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0801-0006","Russian Lake",415010105,"Black River","c","pond","IR4a_impaired","0801RUS0774","0801RUS0774_C","Hamilton","RUSSIAN LAKE CENTROID","CENTROID",-74.8022,43.8438,"INTERPOLATION-OTHER","NAD83","C"
"0801-0007","Sly Pond",415010104,"Black River","c","pond","IR5_impaired","0801SLY0888","0801SLY0888_C","Hamilton","SLY POND CENTROID","CENTROID",-74.595001,43.671101,"INTERPOLATION-OTHER","NAD83","C"
"0801-0009","Brooktrout Lake",415010104,"Black River","c(t)","pond","IR3_unassessed","0801BRO0874","0801BRO0874_C","Hamilton","BROOKTROUT LAKE CENTROID","CENTROID",-74.663399,43.604099,"INTERPOLATION-OTHER","NAD83","C(T)"
"0801-0010","Minor Lakes Trib to Indian River",415010104,"Black River","c(t)","pond","IR4a_impaired","0801WOL0873","0801WOL0873_C","Hamilton","WOLF LAKE CENTROID","CENTROID",-74.653,43.629799,"INTERPOLATION-OTHER","NAD83","C(T)"
"0801-0010","Minor Lakes Trib to Indian River",415010104,"Black River","c(t)","pond","IR4a_impaired","0801DEE0866","0801DEE0866_C","Hamilton","DEEP LAKE CENTROID","CENTROID",-74.662498,43.618599,"INTERPOLATION-OTHER","NAD83","C(T)"
"0801-0010","Minor Lakes Trib to Indian River",415010104,"Black River","c(t)","pond","IR4a_impaired","0801NOR0875","0801NOR0875_C","Hamilton","NORTHRUP LAKE CENTROID","CENTROID",-74.683197,43.578499,"INTERPOLATION-OTHER","NAD83","C(T)"
"0801-0011","Eagle Nest Pond, more",415010105,"Black River","c(t)","pond","IR4a_impaired","0801EAG0788","0801EAG0788_C","Hamilton","EAGLES NEST LAKE CENTROID","CENTROID",-74.726601,43.765202,"INTERPOLATION-OTHER","NAD83","C(T)"
"0801-0016","Otter Pond",415010105,"Black River","c(t)","pond","IR4a_impaired","0801OTT0759","0801OTT0759_C","Hamilton","OTTER POND CENTROID","CENTROID",-74.723396,43.855202,"INTERPOLATION-OTHER","NAD83","C(T)"
"0801-0018","Terror Lake",415010110,"Black River","c(t)","pond","IR4a_impaired","0801TER0570","0801TER0570_C","Hamilton","TERROR LAKE CENTROID","CENTROID",-74.829102,43.8867,"INTERPOLATION-OTHER","NAD83","C(T)"
"0801-0018","Terror Lake",415010110,"Black River","c(t)","pond","IR4a_impaired","0801UWB5289","0801UWB5289_C","Hamilton","UNNAMED WATER CENTROID","CENTROID",-74.813202,43.8969,"INTERPOLATION-OTHER","NAD83","C(T)"
"0801-0029","Minor Lakes Trib to Benedict Creek",415010104,"Black River","c(t)","pond","IR4a_impaired","0801ICE0876","0801ICE0876_C","Hamilton","ICEHOUSE POND CENTROID","CENTROID",-74.702904,43.6656,"INTERPOLATION-OTHER","NAD83","C(T)"
"0801-0029","Minor Lakes Trib to Benedict Creek",415010104,"Black River","c(t)","pond","IR4a_impaired","0801HEL0877","0801HEL0877_C","Hamilton","HELLDIVER POND CENTROID","CENTROID",-74.696602,43.6688,"INTERPOLATION-OTHER","NAD83","C(T)"
"0801-0029","Minor Lakes Trib to Benedict Creek",415010104,"Black River","c(t)","pond","IR4a_impaired","0801BEA0880","0801BEA0880_C","Hamilton","BEAR POND CENTROID","CENTROID",-74.700302,43.708599,"INTERPOLATION-OTHER","NAD83","C(T)"
"0801-0033","Minor Lakes Trib to Big Moose Lake, SE",415010105,"Black River","c(t)","pond","IR4a_impaired","0801CHI0776","0801CHI0776_DH","Herkimer","BIG CHIEF POND DEEP HOLE","DEEP HOLE",-74.82912,43.83043,"GPS WIDE AREA AUGMENTATION SYSTEM","NAD83","C(T)"
"0801-0033","Minor Lakes Trib to Big Moose Lake, SE",415010105,"Black River","c(t)","pond","IR4a_impaired","0801PIG0779","0801PIG0779_C","Hamilton","PIGEON LAKE CENTROID","CENTROID",-74.760597,43.8466,"INTERPOLATION-OTHER","NAD83","C(T)"
"0801-0033","Minor Lakes Trib to Big Moose Lake, SE",415010105,"Black River","c(t)","pond","IR4a_impaired","0801CHU0778","0801CHU0778_C","Hamilton","CHUB LAKE CENTROID","CENTROID",-74.784302,43.828899,"INTERPOLATION-OTHER","NAD83","C(T)"
"0801-0033","Minor Lakes Trib to Big Moose Lake, SE",415010105,"Black River","c(t)","pond","IR4a_impaired","0801CHI0776","0801CHI0776_C","Herkimer","BIG CHIEF POND CENTROID","CENTROID",-74.829201,43.8302,"INTERPOLATION-OTHER","NAD83","C(T)"
"0801-0033","Minor Lakes Trib to Big Moose Lake, SE",415010105,"Black River","c(t)","pond","IR4a_impaired","0801MAY0775","0801MAY0775_C","Hamilton","MAYS POND CENTROID","CENTROID",-74.814796,43.822399,"INTERPOLATION-OTHER","NAD83","C(T)"
"0801-0034","Stink Lake, Balsam Lake",415010104,"Black River","c(t)","pond","IR4a_impaired","0801STI0836","0801STI0836_C","Herkimer","STINK LAKE CENTROID","CENTROID",-74.806503,43.6325,"INTERPOLATION-OTHER","NAD83","C(T)"
"0801-0034","Stink Lake, Balsam Lake",415010104,"Black River","c(t)","pond","IR4a_impaired","0801BAL0837","0801BAL0837_C","Hamilton","BALSAM LAKE CENTROID","CENTROID",-74.792396,43.630001,"INTERPOLATION-OTHER","NAD83","C(T)"
"0801-0035","Big Moose Lake",415010105,"Black River","a(t)","pond","IR5_impaired","0801MOO0752","0801MOO0752_BEACH_2","Herkimer","COVEWOOD LODGE BEACH II","SHORE",-74.85436,43.818368,"INTERPOLATION-OTHER","NAD83","A(T)"
"0801-0035","Big Moose Lake",415010105,"Black River","a(t)","pond","IR5_impaired","0801MOO0752","0801MOO0752_BEACH_4","Herkimer","WALDHEIM RESORT NORTH BAY BEACH","SHORE",-74.855876,43.833233,"INTERPOLATION-OTHER","NAD83","A(T)"
"0801-0035","Big Moose Lake",415010105,"Black River","a(t)","pond","IR5_impaired","0801MOO0752","0801MOO0752_BEACH_3","Herkimer","WALDHEIM RESORT MAIN BEACH","SHORE",-74.855876,43.833233,"INTERPOLATION-OTHER","NAD83","A(T)"
"0801-0035","Big Moose Lake",415010105,"Black River","a(t)","pond","IR5_impaired","0801MOO0752","0801MOO0752_BEACH_1","Herkimer","COVEWOOD LODGE BEACH I","SHORE",-74.853052,43.81878,"INTERPOLATION-OTHER","NAD83","A(T)"
"0801-0035","Big Moose Lake",415010105,"Black River","a(t)","pond","IR5_impaired","0801MOO0752","0801MOO0752_C","Herkimer","BIG MOOSE LAKE CENTROID","CENTROID",-74.862297,43.825199,"INTERPOLATION-OTHER","NAD83","A(T)"
"0801-0039","Minor Lakes Trib to Moshier Creek",415010111,"Black River","c","pond","IR4a_impaired","0801MOS0491","0801MOS0491_C","Herkimer","MOSHIER PONDS CENTROID","CENTROID",-75.076202,43.941101,"INTERPOLATION-OTHER","NAD83","C"
"0801-0039","Minor Lakes Trib to Moshier Creek",415010111,"Black River","c","pond","IR4a_impaired","0801CRO0480","0801CRO0480_C","Herkimer","CROPSEY POND CENTROID","CENTROID",-75.068901,43.9123,"INTERPOLATION-OTHER","NAD83","C"
"0801-0039","Minor Lakes Trib to Moshier Creek",415010111,"Black River","c","pond","IR4a_impaired","0801DUC0492","0801DUC0492_C","Herkimer","DUCK POND CENTROID","CENTROID",-75.084,43.945702,"INTERPOLATION-OTHER","NAD83","C"
"0801-0039","Minor Lakes Trib to Moshier Creek",415010111,"Black River","c","pond","IR4a_impaired","0801SUN0487","0801SUN0487_C","Herkimer","SUNSHINE POND CENTROID","CENTROID",-75.051399,43.938599,"INTERPOLATION-OTHER","NAD83","C"
"0801-0041","Minor Lakes Trib to Upper Otter Creek",415010108,"Black River","c(t)","pond","IR4a_impaired","0801GIB0684","0801GIB0684_C","Herkimer","GIBBS LAKE CENTROID","CENTROID",-75.0009,43.732399,"INTERPOLATION-OTHER","NAD83","C(T)"
"0801-0041","Minor Lakes Trib to Upper Otter Creek",415010108,"Black River","c(t)","pond","IR4a_impaired","0801NOR0677","0801NOR0677_C","Herkimer","NORTH POND CENTROID","CENTROID",-75.105499,43.745998,"INTERPOLATION-OTHER","NAD83","C(T)"
"0801-0041","Minor Lakes Trib to Upper Otter Creek",415010108,"Black River","c(t)","pond","IR4a_impaired","0801EAS0678","0801EAS0678_C","Herkimer","EAST POND CENTROID","CENTROID",-75.048798,43.740501,"INTERPOLATION-OTHER","NAD83","C(T)"
"0801-0044","Hawk Pond",415010110,"Black River","a","pond","IR4a_impaired","0801HAW0504","0801HAW0504_C","Herkimer","HAWK POND CENTROID","CENTROID",-74.959503,43.956902,"INTERPOLATION-OTHER","NAD83",NA
"0801-0049","Lower Moshier Pond",415010111,"Black River","c(t)","pond","IR4a_impaired","0801UWB5194","0801UWB5194_C","Herkimer","UNNAMED WATER CENTROID","CENTROID",-75.071404,43.936001,"INTERPOLATION-OTHER","NAD83","C(T)"
"0801-0050","Minor Lakes Trib to Big Moose Lake, NW",415010105,"Black River","c","pond","IR4a_impaired","0801MER0756","0801MER0756_C","Herkimer","MERRIAM LAKE CENTROID","CENTROID",-74.846199,43.857601,"INTERPOLATION-OTHER","NAD83","C"
"0801-0050","Minor Lakes Trib to Big Moose Lake, NW",415010105,"Black River","c","pond","IR4a_impaired","0801WES0753","0801WES0753_C","Herkimer","WEST POND CENTROID","CENTROID",-74.881699,43.810902,"INTERPOLATION-OTHER","NAD83","C"
"0801-0050","Minor Lakes Trib to Big Moose Lake, NW",415010105,"Black River","c","pond","IR4a_impaired","0801LCH0757","0801LCH0757_C","Herkimer","LITTLE CHIEF POND CENTROID","CENTROID",-74.833198,43.844398,"INTERPOLATION-OTHER","NAD83","C"
"0801-0050","Minor Lakes Trib to Big Moose Lake, NW",415010105,"Black River","c","pond","IR4a_impaired","0801GUL0762","0801GUL0762_C","Hamilton","GULL LAKES CENTROID","CENTROID",-74.823196,43.860298,"INTERPOLATION-OTHER","NAD83","C"
"0801-0050","Minor Lakes Trib to Big Moose Lake, NW",415010105,"Black River","c","pond","IR4a_impaired","0801GUL0758","0801GUL0758_C","Hamilton","GULL LAKES CENTROID","CENTROID",-74.820396,43.856701,"INTERPOLATION-OTHER","NAD83","C"
"0801-0052","Horn Lake, Mountain Lake, more",415010104,"Black River","c(t)","pond","IR4a_impaired","0801HOR0854","0801HOR0854_C","Herkimer","HORN LAKE CENTROID","CENTROID",-74.818802,43.599899,"INTERPOLATION-OTHER","NAD83","C(T)"
"0801-0052","Horn Lake, Mountain Lake, more",415010104,"Black River","c(t)","pond","IR4a_impaired","0801MOU0855","0801MOU0855_C","Herkimer","MOUNTAIN LAKE CENTROID","CENTROID",-74.800598,43.578499,"INTERPOLATION-OTHER","NAD83","C(T)"
"0801-0054","Salmon Lake",415010110,"Black River","c(t)","pond","IR4a_impaired","0801SAL0517","0801SAL0517_C","Herkimer","SALMON LAKE CENTROID","CENTROID",-74.940102,43.9464,"INTERPOLATION-OTHER","NAD83","C(T)"
"0801-0055","Sand Pond",415010111,"Black River","c(t)","pond","IR4a_impaired","0801SAN0436","0801SAN0436_DH","Lewis","SAND POND DEEP HOLE","DEEP HOLE",-75.162041,43.94972,"GPS WIDE AREA AUGMENTATION SYSTEM","NAD83","C(T)"
"0801-0055","Sand Pond",415010111,"Black River","c(t)","pond","IR4a_impaired","0801SAN0436","0801SAN0436_C","Lewis","SAND POND CENTROID","CENTROID",-75.160004,43.9492,"INTERPOLATION-OTHER","NAD83","C(T)"
"0801-0057","South Pond, more",415010105,"Black River","c(t)","pond","IR5_impaired","0801SOU0772","0801SOU0772_C","Hamilton","SOUTH POND CENTROID","CENTROID",-74.738701,43.887299,"INTERPOLATION-OTHER","NAD83","C(T)"
"0801-0060","Twin Lakes Reservoir",415010101,"Black River","c(t)","pond","IR3_unassessed","0801TWI1000","0801TWI1000_C","Herkimer","TWIN LAKES RESERVOIR CENTROID","CENTROID",-74.952904,43.4809,"INTERPOLATION-OTHER","NAD83","C(T)"
"0801-0062","Witchhopple Lake",415010110,"Black River","c(t)","pond","IR4a_impaired","0801WIT0528","0801WIT0528_C","Herkimer","WITCHHOPPLE LAKE CENTROID","CENTROID",-74.917602,43.965099,"INTERPOLATION-OTHER","NAD83","C(T)"
"0801-0065","Dismal Pond",415010110,"Black River","c","pond","IR4a_impaired","0801DIS0515","0801DIS0515_C","Herkimer","DISMAL POND CENTROID","CENTROID",-74.976303,43.956299,"INTERPOLATION-OTHER","NAD83","C"
"0801-0066","East Pond",415010110,"Black River","c(t)","pond","IR5_impaired","0801EAS0571","0801EAS0571_C","Herkimer","EAST POND CENTROID","CENTROID",-74.862999,43.863998,"INTERPOLATION-OTHER","NAD83","C(T)"
"0801-0068","Minor Lake Tribs to Red Horse Creek",415010110,"Black River","c(t)","pond","IR4a_impaired","0801BEA0530","0801BEA0530_C","Herkimer","BEAVERDAM POND CENTROID","CENTROID",-74.896698,43.9701,"INTERPOLATION-OTHER","NAD83","C(T)"
"0801-0068","Minor Lake Tribs to Red Horse Creek",415010110,"Black River","c(t)","pond","IR4a_impaired","0801HIG0522","0801HIG0522_C","Herkimer","HIGBY TWIN PONDS CENTROID","CENTROID",-74.9366,43.959598,"INTERPOLATION-OTHER","NAD83","C(T)"
"0801-0068","Minor Lake Tribs to Red Horse Creek",415010110,"Black River","c(t)","pond","IR4a_impaired","0801LRO0534","0801LRO0534_C","Herkimer","LITTLE ROCK POND CENTROID","CENTROID",-74.912903,43.959999,"INTERPOLATION-OTHER","NAD83","C(T)"
"0801-0068","Minor Lake Tribs to Red Horse Creek",415010110,"Black River","c(t)","pond","IR4a_impaired","0801SUM0527","0801SUM0527_C","Herkimer","SUMMIT POND CENTROID","CENTROID",-74.924004,43.992699,"INTERPOLATION-OTHER","NAD83","C(T)"
"0801-0068","Minor Lake Tribs to Red Horse Creek",415010110,"Black River","c(t)","pond","IR4a_impaired","0801WIL0531","0801WIL0531_C","Herkimer","WILDER POND CENTROID","CENTROID",-74.860802,43.986,"INTERPOLATION-OTHER","NAD83","C(T)"
"0801-0070","Little Woodhull Lake, Lily Lake",415010102,"Black River","c(t)","pond","IR4a_impaired","0801LIL0952","0801LIL0952_C","Herkimer","LILY LAKE CENTROID","CENTROID",-74.9963,43.5364,"INTERPOLATION-OTHER","NAD83","C(T)"
"0801-0070","Little Woodhull Lake, Lily Lake",415010102,"Black River","c(t)","pond","IR4a_impaired","0801LWO0951","0801LWO0951_C","Herkimer","LITTLE WOODHULL LAKE CENTROID","CENTROID",-74.991302,43.532299,"INTERPOLATION-OTHER","NAD83","C(T)"
"0801-0072","Minor Lakes Trib to Upper Pine Creek",415010106,"Black River","c(t)","pond","IR4a_impaired","0801LPI0708","0801LPI0708_C","Lewis","LITTLE PINE LAKE CENTROID","CENTROID",-75.147499,43.6824,"INTERPOLATION-OTHER","NAD83","C(T)"
"0801-0072","Minor Lakes Trib to Upper Pine Creek",415010106,"Black River","c(t)","pond","IR4a_impaired","0801GRA0706","0801GRA0706_C","Herkimer","GRASS POND CENTROID","CENTROID",-75.061302,43.692699,"INTERPOLATION-OTHER","NAD83","C(T)"
"0801-0072","Minor Lakes Trib to Upper Pine Creek",415010106,"Black River","c(t)","pond","IR4a_impaired","0801CED0705","0801CED0705_C","Herkimer","CEDAR POND CENTROID","CENTROID",-75.0821,43.693001,"INTERPOLATION-OTHER","NAD83","C(T)"
"0801-0072","Minor Lakes Trib to Upper Pine Creek",415010106,"Black River","c(t)","pond","IR4a_impaired","0801MSE0704","0801MSE0704_C","Herkimer","MIDDLE SETTLEMENT LAKE CENTROID","CENTROID",-75.097801,43.6847,"INTERPOLATION-OTHER","NAD83","C(T)"
"0801-0072","Minor Lakes Trib to Upper Pine Creek",415010106,"Black River","c(t)","pond","IR4a_impaired","0801MBR0707","0801MBR0707_C","Herkimer","MIDDLE BRANCH LAKE CENTROID","CENTROID",-75.100601,43.699699,"INTERPOLATION-OTHER","NAD83","C(T)"
"0801-0072","Minor Lakes Trib to Upper Pine Creek",415010106,"Black River","c(t)","pond","IR4a_impaired","0801LOS0702","0801LOS0702_C","Lewis","LOST LAKE CENTROID","CENTROID",-75.128899,43.684101,"INTERPOLATION-OTHER","NAD83","C(T)"
"0801-0075","Panther Pond, Fifth Cr Pond, Lennon Pond",415010107,"Black River","c","pond","IR4a_impaired","0801PAN0632","0801PAN0632_C","Lewis","PANTHER POND CENTROID","CENTROID",-75.169601,43.821499,"INTERPOLATION-OTHER","NAD83","C"
"0801-0075","Panther Pond, Fifth Cr Pond, Lennon Pond",415010107,"Black River","c","pond","IR4a_impaired","0801LEN0638","0801LEN0638_C","Herkimer","LENNON PONDS CENTROID","CENTROID",-75.113403,43.814499,"INTERPOLATION-OTHER","NAD83","C"
"0801-0075","Panther Pond, Fifth Cr Pond, Lennon Pond",415010107,"Black River","c","pond","IR4a_impaired","0801FIF0635","0801FIF0635_C","Herkimer","FIFTH CREEK POND CENTROID","CENTROID",-75.078697,43.840302,"INTERPOLATION-OTHER","NAD83","C"
"0801-0076","Pepperbox Pond, Spring Ponds, Tied Lake",415010111,"Black River","c","pond","IR4a_impaired","0801TIE0446","0801TIE0446_C","Herkimer","TIED LAKE CENTROID","CENTROID",-75.066902,43.979698,"INTERPOLATION-OTHER","NAD83","C"
"0801-0076","Pepperbox Pond, Spring Ponds, Tied Lake",415010111,"Black River","c","pond","IR4a_impaired","0801PEP0443","0801PEP0443_C","Herkimer","PEPPERBOX POND CENTROID","CENTROID",-75.093697,43.936798,"INTERPOLATION-OTHER","NAD83","C"
"0801-0077","Minor Lakes Trib to Twitchell Creek",415010110,"Black River","c(t)","pond","IR4a_impaired","0801POC0581","0801POC0581_C","Herkimer","POCKET PONDS CENTROID","CENTROID",-74.881302,43.834,"INTERPOLATION-OTHER","NAD83","C(T)"
"0801-0077","Minor Lakes Trib to Twitchell Creek",415010110,"Black River","c(t)","pond","IR4a_impaired","0801LIL0588","0801LIL0588_C","Herkimer","LILYPAD PONDS CENTROID","CENTROID",-74.868797,43.854,"INTERPOLATION-OTHER","NAD83","C(T)"
"0801-0077","Minor Lakes Trib to Twitchell Creek",415010110,"Black River","c(t)","pond","IR4a_impaired","0801OSW0585","0801OSW0585_C","Herkimer","OSWEGO POND CENTROID","CENTROID",-74.899399,43.852001,"INTERPOLATION-OTHER","NAD83","C(T)"
"0801-0077","Minor Lakes Trib to Twitchell Creek",415010110,"Black River","c(t)","pond","IR4a_impaired","0801JOC0583","0801JOC0583_C","Herkimer","JOCK POND CENTROID","CENTROID",-74.857696,43.851299,"INTERPOLATION-OTHER","NAD83","C(T)"
"0801-0077","Minor Lakes Trib to Twitchell Creek",415010110,"Black River","c(t)","pond","IR4a_impaired","0801BUC0578","0801BUC0578_C","Herkimer","BUCK POND CENTROID","CENTROID",-74.930099,43.821899,"INTERPOLATION-OTHER","NAD83","C(T)"
"0801-0080","Minor Lakes Trib to North Lake",415010101,"Black River","c(t)","pond","IR5_impaired","0801HAR1015","0801HAR1015_C","Herkimer","HARDSCRABBLE LAKE CENTROID","CENTROID",-74.887497,43.547501,"INTERPOLATION-OTHER","NAD83","C(T)"
"0801-0107","Shallow Pond, Raven Lake",415010110,"Black River","c","pond","IR4a_impaired",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0801-0109","Lyons Lake",415010110,"Black River","c","pond","IR4a_impaired","0801RAV0496","0801RAV0496_C","Herkimer","RAVEN LAKE CENTROID","CENTROID",-75.031502,43.930199,"INTERPOLATION-OTHER","NAD83","C"
"0801-0109","Lyons Lake",415010110,"Black River","c","pond","IR4a_impaired","0801LYO0498","0801LYO0498_C","Herkimer","LYON LAKE CENTROID","CENTROID",-75.0187,43.946899,"INTERPOLATION-OTHER","NAD83","C"
